msno,city,bd,gender,registered_via,registration_init_time
fR2gKksrHxFlwhvvE9Xp31WaRx9jSlRCMbC6vecHzXE=,18,33,male,3,20141013
IaYw7poXtxq9a+DjmcWPQ8IBdi7AyzmF0jXIJm0vQVo=,1,0,,9,20150709
exCs7/KaGBZWpXnsvkrrJMKAJP2xvIlYOc/DV0yft/w=,13,51,male,9,20100219
j5lOXW7UlohifGTkaM1sYwF7LNLDjz80mnk6YGZBhYQ=,1,0,,7,20151017
zWnq4Y8fmQ9MIc7GLzPBNTcpQkp0KsYsgkNn8FUW7qc=,5,16,female,3,20150825
a0GzIN2X01Y61IJbQF3bw99Pn7gcSjPnqqkkY+tiZrY=,1,0,,7,20130224
Na3HGrP2UY6+mj7xRxcbpTyLazd7Jiicn4Md/LyIFD8=,13,29,female,3,20120630
o4yw2izSPHLGSWKLgzL/NmSZkMX7uTymlLzd1qaTI1w=,1,0,,7,20101123
5Xe1j+F2eBfzXPgUwIeeLn3Bix7X6wvRAvv4VGoqubw=,22,44,female,3,20131007
+TRWqJgKioaPTLOagaLXKrt8ui0EKlj+YogqJepgvwQ=,18,0,,7,20120303
oAGmOO/uhTWhOgOCLx8hauX7NnaQFN+WRF0DRyDotP4=,15,26,female,9,20051029
la1f+UHOMZAYLA0cqvKgzniGxmbAaFCMBEDTHfsI/rs=,4,38,female,7,20110317
FqTBg6DLXNKLlA+WonNwPD8Kdt4Itjkte0sbQ/QaSQ0=,1,0,,7,20150706
mYCG2D2bljmIk0ejpBhaN3OeU0bOWsvyDhUWOtGPWrY=,1,20,,3,20121216
jqt21WLWhbj+v/JGyeA+1FBYhzpoiOkyS4nPY3E9Ex0=,14,33,male,7,20150421
BmSOUerS9MtK+O+CpYGNYu3gfluIIClkSWFvS/zSluQ=,1,0,,7,20101125
bhEPXIsg/x4toXXNe9YWDQIJKjpdLoGIjYqi8wxnnTU=,1,0,,3,20130129
iLCZwJqOWY0hHOyrawJU/KWtnm2Vyw9q0wmy90a2Cnw=,1,0,,7,20150727
nIDEu1oiV5VJd0llPokRjVTEOTwlb1X52JVPO7w15go=,22,27,male,9,20100722
kf50nhuAKXuTzaC++omN+WcenXzfuIPenQyCpg1aj4Y=,6,29,female,9,20090228
FFFRv1Fe2M/30HdU9gkx9J3eKgypane6sYWpcGn4CuE=,13,41,female,9,20080226
CneVUtQCSPL8zzUsWpgFLeZ3WsFqpxsro9wG9eg4p1Y=,1,0,,7,20150808
u+oZwBJ01lhUJbCrFHAaI3VRg+r+7oAHCi1a7CZIIl0=,5,54,female,9,20110320
ouXluH4SoGxY3JUmu7EcblmjkJuc7cAHxBdVPsIZQN4=,1,0,,4,20151206
ujgBgnp6ZkRWVzoX2HPWmNc7TOOItUNIqLucBeELJ/g=,1,0,,7,20111005
NYXT6joLjg9aH695jKQF9MTuSqKr7Y/hosSJFVminGE=,5,35,male,9,20090129
HJmrPZ9h+eLiWbRAQcXtImcnNycsOPcfMyaTOY2Di70=,1,0,,7,20151112
H173Q89avSvxJVjyrAbQP+5TndhjgoCBN3pxXe6ab/Y=,1,0,,7,20131220
WyFsYi2K+AJAtKG3wmrD2my1RmcuynMa/kF5G6bx+mg=,1,0,,7,20120804
Fd1WtBIWmNtwEIwwfd04QnP55txyOiOpmCtv9t8W30k=,13,32,male,9,20070821
xsDaK5UwiIAUtWBTt1gswlZc+8Zveo14h7p8IBUSmyY=,1,0,,7,20130610
JNT6hChAPLfBhdttHErtX+hFdiIuPf/Ia6IqjTJeJf4=,15,23,male,9,20131104
hY30IhaDtA6WFTG9zbTtdiaIFGJJN9rOG0D+GFA9cl8=,1,0,,7,20130606
l+/1aONLQXgmy6K9f7hD5GdWyVqQYYZdjgs+wRkOGgQ=,15,24,female,7,20131207
zaItDaVMkYo0isl2rw/zOzRHE/EwyezEXJdtEq98bks=,1,0,,7,20150627
PrOaVfseXq2PXbldZX+5Q7lBPVyve/W2uTyCxpvkh78=,13,32,,9,20150418
XMSaoe2JeiDiu8z9QHv4dPL/wzQbNG07Xqf7MHqsOi8=,6,31,male,9,20130123
9TsrHKoD+t1QmpwZnb+lVZlV4TeGkaRUiDX/VS5Z3iw=,1,30,female,3,20150201
unWuac0muDQgbdz9Phl347hjT5uKVjd3Jw/c78acxjA=,13,32,female,9,20050224
sj/pNexm5sQmJ3//ynxBPUhPhuz7i8byEKhqeLkvUZk=,15,0,,9,20150713
rQ38n717fZIVZk3epNKC1QfHyEvDyrQnQkI8XkLV2BE=,4,24,male,9,20070218
ruxR0jHH4Of9/P4zih7PHeU2HFMRwNt/JrKgCB+K4dU=,5,24,female,7,20150312
eUzLZvRJdMTQOnHrODt0XOtnguZ7sWKfyXhye9hHJZo=,1,0,,7,20121224
KBnp0cJRJqMQTH2hJFQeN6jXwl0fYgaWJxUb+mbp4sQ=,13,22,male,3,20140117
F2S4vr9LZXOZGiOmNu1/Imw5/cUw59u0iHogJHwSwFU=,1,0,,7,20150207
fU6/NZ9Sgbg71/uKkbhepwlakg7ZkCFjRPIsBegF1uE=,1,0,,7,20151009
6e6pRdVmwDoE6QBlBIHzlyw9+8zJs+H11hUWAvagbgo=,10,26,male,3,20130206
7Mc7yoGQzlrTPVfXJISxRKKSMHFmD6argPazlZIddKg=,13,25,male,9,20060602
w1AITFqaicveymOtQ/3M2FxoQ/RwCRmK3vK5rqDmoLg=,15,22,male,3,20130328
UtAm5rnaf38CpDH5VobWMP4QjtpSZFm8k/rg2WQlQ14=,1,0,,7,20140101
016LltJz3NeIW2vUP/0kTv7VvyTCmSIdn2e6KhBSA3g=,22,27,female,3,20130322
tOBUbaIFDd9u98URwH0vfB5bfpCoNp78Y1tzGQG86Tw=,14,25,male,9,20140729
EiRFEJDLMmcAqtEUi5wrPXDS9AbdQS2B46uAcpOgqko=,5,19,male,3,20130916
pyVDmAYXedPit4U+iFP402dWBC2ylxVfDvmfPp93dIo=,4,23,female,7,20150618
4ovNYZVZFV5Bq+inHDMx5cwazAxYpL5utX9aTmWmyJU=,1,0,,7,20150824
zWmgzBYUnQxDSpPAvBBMfUVf2JlMXvrmlmpqEAP9u8w=,12,23,male,9,20101120
kNDXuydUvwq3M75uLCPVq0YPcqJAulU8QnA4qlrXokQ=,12,30,female,9,20070911
YwAaz1qtwG0dsThYgG3NELin1mYcUBzGd+wmLA//CL4=,1,0,,7,20150131
6BX1aQ9Fev8qlYfRgUvXVt7VIdNbWmYlMlRMdgDo4l0=,5,39,male,9,20090111
Al44SZVx3Fbg/eqixhcb+zjd34Rup+Z652bvHWF012A=,4,32,female,9,20080521
DX4mXpRMRtMdKOCWISq+EirZEBtBQkPyBYexPk7300U=,13,22,female,9,20080906
qcfLobun7Pmbx+W2fToc4hNElIL/vEuW7V6uhsdhtPA=,13,24,female,9,20080920
Xx+/iQ/mpmR/SgC7BrFtKS9+gFnUvG9Vey40mdJ9mbk=,13,23,female,9,20060330
fIVvh/0dEAlGmybobLIu9nuVaUqyye4sbIRfcW7T9Jc=,13,41,male,9,20060201
eoU7nqrEbGNT2JFAhTJYBQCqY1myhPm9YlvTzQ8U0IY=,5,18,male,3,20140123
7MEa21W3PjCUyByYZDgcv0w3v64oPyDfxyHSU3J8MxQ=,13,44,male,9,20140120
CE3eTBfKvZpWn2/4woX4fGKCJxccnNX5I8F9z6T1KSI=,5,17,female,3,20130911
9nASKjp4y4tvjTCEFpd7AFubEZ3IrQemQbC3cKKNYc4=,5,0,,9,20120417
Ag/CzAQFiKZON3a+Xz8xxGh3ZMAMYkC8NoUQcyR8P3g=,1,0,,7,20131107
VBzCV5ObF80eN45oGxlvUPUhwbXu7PiRqzYJcZe3aMU=,4,33,male,3,20150222
dva3WRK34txnY0md2ZJeRWqbUNmMO95u8CDVa2OuIOc=,1,0,,7,20130331
VR7JtkIghbt10A6bJr0yB91Pcx7aAoBWJMTVcXusBRI=,18,31,male,3,20130216
PPYr6mz3ynx/bvPAqZFzVhhI7TiQJYT7QfeRWm+Kf8c=,4,27,male,9,20070730
WsSn6BiNpl+21L2FqY5NkyUrWZOtkEPOL7sFvYYz9mo=,13,26,male,9,20060111
hHWFLRngEypVF6wUkcRKwtkQbh0v7Psn03VvY12zglQ=,15,27,male,9,20150110
1diC06E+0q5tUe3PbSCTwRZSySxLrhdxjyuY8mCo8FY=,1,0,,7,20140502
Qb2THILAt0tzdmh+Cy+XMquaTxXYKzJgjig5blc0S0U=,5,25,female,9,20151107
XshDOZz0Cyt5iye/9zpozn0Pvy4OZRTi3+J00QKFgmI=,13,33,female,9,20070315
wBD7Q4tg4/i48E/bm9hPYCUGPNlHdUv/npthxc55lTw=,13,23,female,3,20150526
08t5Qk2CD9yl0n9DLaIh5IYaIn/5WpDSauzWj1JVwqs=,22,21,female,9,20091107
Pyd5d8+5k5SXUpq+utg8ilRxV7ANqa2hvzBAy6wnBQ4=,5,0,,4,20151129
uZLBTrVBT5PTotHJ9KjGyLYDBVg2kfZfK6EMpDuCoIQ=,21,19,female,9,20141003
5afdDim9Z6RNl9bCaXOHP6gabAVQBm/0AkYZACqa2OQ=,22,23,male,9,20141129
qdk83yEvnr6snpB/wuFMpLNzeQZrGwmS1/OlhV/9OTY=,1,0,,7,20120603
q54weHM3y42WZg5TyhllAvYK99aRTSbE/svKrn9ZwrU=,15,40,female,9,20131013
KG2Jo0fvIxURzDXUoAP0D4kulJ8sz1UK5+gwNQNeKtQ=,22,0,female,9,20041221
Hn45QyE0rWRES7eshzqI9+1I3+tZ737XFGs5enJnzAE=,1,0,,7,20151108
11k8u9A9fJvdjDE5aKBAQR6c1KxKbSmjaDW4Gf8aY/g=,14,36,male,9,20100218
/Oo+d22ox5wSwajr+2adCDOQKeKtM/l++tCxWyDTDBk=,13,29,male,9,20120123
kKPoEd1fK35cVcZ9gfmuGQiEXxe+bIKtGi2H5PW7Omw=,1,0,,7,20120110
8vna/wcmzDuLULLp3pwplikLATUMkesxLqIycA6R8mU=,22,26,male,9,20050728
kmuLUOnntS3mCMXtnk4EpeYhyd6qwWv2u/UxQTJ+MFQ=,1,0,,7,20120215
ZcFS7cx7L7EJsbJlVfLuwYsTPbLHuKVohzvxZ88RsIU=,13,22,male,3,20150407
x9QqcgSJ2djsRvuK+55JPol7fh/P2NbtWPn4LLRQW0s=,1,0,,7,20121214
ONdLDCIC9ksProoqqUqVXw7iVqBPRDywrixZJwfNXXE=,4,23,male,9,20140325
Nn9ZgAWC+Zfuu0FvkJ5+ZxHuysuFL1YWwVGXmKD23no=,1,0,,7,20150911
ObKBAOJKcBC4xTkYX8Yix3yWW93DX3P4gvhh445yLV0=,13,20,male,4,20151130
Rx8e1WoXO6Ylha4ngJKJJR6wIFzD+oOfayFmF1o69LQ=,5,21,male,9,20140906
J14MSm+A9fKVj9/w5IWlVSNknhbsw0xgDioP0daGJIc=,1,0,,7,20151009
vYlISyiU78PZljO+y/ZZNERXV+Cqss7lb0GywD+Dd3o=,22,0,,7,20140520
1/SNZkZUF4DoUgACRsry26yF7R+1H7wEEoSes4NsCx0=,10,22,male,3,20130104
WZN4PBVtkVOx4d5Iariy18XZ2nO9vieZUqS4TfYlPgo=,10,22,male,9,20070313
7zuhVjkvroLafiX3D9JHpumF4cRxV2lXtFtwUWmguN8=,1,26,male,9,20150607
ywP0bcnN4byOuFhaPfo6n4bpFqz6X3/wetTP0toR67g=,13,30,male,7,20110610
NUbWX1ZH+AnjpdrJfIWHAES0X8XovkHR9LIF7l0oJkA=,13,63,male,3,20140723
MRDBZxTHVzxYahlTgDTLC3aQV0TByI0ZNaqdgqnxSGo=,6,27,female,9,20110405
kHBOHGX6i74K+9GcnhFPr3yuuBqPNO3pF8uXCMomwYY=,15,35,female,9,20060326
7Z9/gKmOGde95SgXf3rmIZd7Kgbta8o1tpprIpT3DAI=,1,0,,7,20130702
55zPkkdlR1exhl77j/qn3eCRCkeuPtQBreVNv4ckGTQ=,1,24,female,3,20150430
4w+qCB9a+BLqD7B7LgtTyAK+jc3Xw7MBC3E3E7VH1T8=,18,25,male,9,20070727
QeahNlQAxTcJPvD0ZlU79R2yCTuyhaXBjUZkJwci/Z0=,1,0,,7,20111227
vMq3vHPkCSvriEfhTvGYNs+isDib+yryjUZU0NXW83Y=,12,22,male,9,20130615
qy3QyDlIAIo0Nq8eAMv5hZqZ/R0CHKP4y0p4vMR4iNQ=,4,36,female,9,20060807
agI7/FU3CGhtv+Dk9QRmB4egwnQa24en1o/9NE34UBE=,4,26,female,3,20120628
HYt06mpe8H2SiVcmV3V7smzLio/ZCVceArWf9BdQBvI=,10,0,,3,20140122
oAdN68VkSxbFbqCN2728gbLjaESVhLnLIqlfoS5TCM8=,4,24,female,3,20150308
y+Y0hMFDY3MH0LyKAuq0NYoVOSVOvO7v9KJbMl4H78Q=,1,0,,7,20101202
sbYWQZaTIo7vO4nHb5X/uz8s2JmFBDDgG6Zv/JtPeYQ=,3,20,female,7,20150728
5B9Cr4sOGjJdNsaoph4oj3SZI47GhgzH1URSBPTK6fs=,5,52,male,9,20050531
TUdcKErqFTiKEM5YYNY+4IwjOkrphkVBS7q7jlJRfjY=,13,24,female,9,20140417
UqcOL9FBGd3IW7gW3eXBP2GtRkmDv9FoRJ1RQyx4xCk=,1,0,,7,20110315
hjoIRrzdQabYAUWAh33kEd8D+scoJkm4hcWgOTwHMa8=,5,25,male,3,20150614
ZQnNnDb8GHhqK25kXysUs8FSqw9Z3EEPDgPwJII+z1o=,1,26,male,3,20150921
AmlksoCFv1Kv366euZ1W2JF0MVt6PE8AKF1EjQNu/uM=,1,0,,7,20130125
0vS3TbKEKNzAgZnumCjZ1ct3IjlyNwTOLfrYMJAc5UA=,1,0,,7,20131224
SHeausxumnFwuHDsmbtZkhoYEQFXme7qfYMgYxIFNfk=,22,0,,3,20130907
BHLMML3sqQe/H+9C1CySFtJVA37bF0+xK242Qw4B4S4=,1,0,,9,20140109
CW2/U5Ln050sEx0/NiEW1kIGsvJBJmATwASW4NGlIWo=,3,22,male,3,20130726
r9EF+ewgZEtibRqeXgJItAFOi5FO1W5wN978DfICUEM=,4,23,female,9,20141126
/OGVS+IeYFUtqNxL8h/YqpkRIhQpTQq3s/zHbKMA2HQ=,16,18,female,3,20151115
Hb4kCAeT6mvnHcXfemZIcTJDBOnPpNJd/2vWkZkScnc=,4,27,male,3,20150624
JY0A88SAfRC32Joo0QtDUHY1wp2adLygTgApzqAEsag=,1,0,,7,20131017
VHJwLvDS8P/UmCJ36wKaLayWOc7Sw0HS77oJ2t6a4S4=,17,36,male,9,20050113
Hhr4764pyWERalfo6GKzi9TFvU/SwR7jnChHVe6VWVA=,13,23,male,3,20141109
cyaUEj4DzIG86hY4ubwpppN9aBXDL3h/E13cmLs5dTU=,11,21,male,9,20151112
HBiuzSu1MxFXAvi5YKpBVduOouQlWyh+YtV9ay/rgk8=,13,22,female,3,20140721
sUXZcojs525HFS4h6eGkyOUTa9kO7ToKo/6qtqcq9qk=,13,31,female,9,20091208
0OcXYKpM9nY7oCbb//94c3+kK0+M9Usr431DHeqjFcg=,1,0,,7,20131104
ozIUSqEjsvqhR82i+AT43NIH/O4yW8fxlUm30zA5XBo=,1,0,,3,20140708
W9pX3OZHNW/BpccNcR7/5+ee5l40flD5SMTSkDFVmJ4=,13,27,male,9,20110701
OHBZ+btr4hUDgzIUCX44k//WNLBp93bZ+ASVQfaNMa8=,1,0,,7,20150720
VTF2zIJ3upxQTs6ePddgMm0Bcpfm+5qfWMzJvJDIFIM=,22,24,male,3,20151030
rwCTRxvp8M+iIAKbjbFZ5J3KcRdQi73eCLOkQNT/5v4=,7,20,male,3,20150115
BaC4O7xoWv0HXIq9goTVbh0QEjgHoqMkmf1Ii3aNzN0=,22,31,male,3,20120602
/WmnqHmR1Kp/p3djKjwBnsnphKj2HlD6iGmIVQvdD18=,5,60,male,7,20120603
JFeO1IehOad1S0jJgj1NK4OnICh6D8TTH3kcwkSdYcc=,1,0,,7,20121022
0ldZADc41TEtEFwfw2XNNS41QyDalhx41oaUVeASdKQ=,14,35,female,4,20151206
bvsxiNDGfjQA+UGbVGWIaVAGae3nRhCBsvZ9xPXjrZo=,1,0,,7,20110118
g+nUTl7j2CSnrTdn4b5m8mMNi9ZHRJrpYZYZT83Q8qw=,1,0,,7,20141102
Im6wabseWzXnqjUGaCQAi/xYcvG/9dzrvr3OG7+sLB8=,11,19,female,9,20150604
5+YSD0cHWu9tc2WySm/m1HuPZ2Izb2sHK86DZLV3ay0=,1,0,,7,20110718
zWmB/bibj2124j46POhwxftM6wfGER+PidnYu4SUI8I=,13,0,,9,20100616
ylwUwawc2eE5vxDXcp0u1e/KKsNvUdmNklrU7zrVWnU=,13,28,male,9,20060706
xE+JzECG4S/qbebGEr12qqTxscEmfsJSmjG5/CQ/nSw=,5,21,male,9,20150418
+oefOJRA6BMqZQnKDOMotMGX6BNQYFdM6YOywDwN+FE=,1,0,,7,20120218
+MAKVNz66NHflo5Xuz8upuIlPoColJE31QsID23TlqA=,5,0,,3,20120915
U9HgDZUCRmNQ/3BOLgDPx5PYjc7K3L8V46CWEw4qqqM=,1,0,,7,20100415
6aX+piIcx47jbVJ73A7Qf+5JIUzQrOUuZvfvZQnjdVE=,6,18,male,3,20150824
F9vzUjBQWuZxIJD51xLYESBMbqI7bkwNhj+Iu8UnwLw=,5,26,male,7,20151014
S1t4O+dLp69u1kasPnG81bdV+zGpVD4j+CjR9PtePcw=,15,26,male,9,20061220
bo+WmoukHLTyHgr9aI/+29DmiGEZNQb6dMFWuZemgYo=,5,39,male,9,20070502
lHQj8YArBNVI6/XzMe8bPE3LuKow9T3aIwIZToE1b5g=,6,36,male,9,20090127
KjmjS+Rm1tVwy9pmHAFiZ/rkf4RvBqXKkbomCGypVvc=,9,24,female,7,20131212
+IlIkFAAHwwFw2z+3UpGikHrXLPLd4xwjJEcJYjqPQw=,1,0,,7,20130319
FMTGvIEj0RPH15njrdlU2hz0yGMBOtU3CO5vL1RhygM=,5,21,female,7,20131102
JzviyhQQsPjvIubDTizJ91I6qrR4mTIExBLt8F6K1z4=,13,23,male,9,20131105
G8SNXKsy85qssepE6Yw5GWpZvCysKXYs3hG5eyW9Xp0=,13,38,male,9,20090702
XUN29ziYn+8HCp7DV9/GsnQNUzFgV7N9tufJAbX2/zg=,10,25,female,3,20121030
fiyCGhYUwYYgmBy57o/DVU6EHFox7Ft3sOGZC1oz+8g=,5,20,male,3,20130815
8bPM/JJxxpgFCoIcVrlyzWdaKSlJZE5HD+OfWWVQdCk=,1,0,,7,20150402
aREQoH045AU+qNcntgTq6WpmPyMxx7J/cL+kzLWD68o=,1,0,,7,20150914
oBVGFfaDtWyaCBOWEtcO322fn80rr4FwQPLeEUSSwMU=,1,0,,7,20130123
F9ThM1uqUR/usPiPkntgIYpjmO7MlHR8lrB7A/lRv9g=,14,17,female,9,20100711
EctgeFw5S7pb7Ne4nAvY6/TcZKeyMlnGlavcjQLu9fA=,1,0,,7,20150905
QAH8tFjmuA+0UliU+n+io6Cq34Ltfsjy3LVmioF83qg=,5,54,female,3,20130322
4u+FcHB25p2ofrzdLeVbCOwzsJoU0zEOjDKbOnGYEp4=,1,0,,7,20101208
KCCVI5+wQ3oNiiTBAEZyilOF73uMyqhhERZYz32nMXs=,5,24,male,9,20150407
oGCDfqkeVd5KcEDDqhP96vnrHx6IF5DC4cCa2c6Y2LI=,14,41,female,9,20070608
dTzFn/oUJGAU/VEkdNAL+Jxb9sEcIKdWvUMmVZKMGyM=,9,24,male,7,20140116
MNfEHASyDxhCit8Eo0iIPsYxbZaUI/DwRa5LvFkUijw=,13,31,male,7,20101027
g4t1T+pobq1iaEksRnOExOQl/eK4uwxBdRVYbcymJsw=,13,22,female,9,20120929
Di4EkN9V2AwFMGU23QrCeZLag5rZq3ILANPS/OASzEA=,1,0,,7,20120112
igc/Yfi7KMHHODI9y4838k/Uo32CxxCm6f12GplHssY=,13,49,female,9,20130706
Q8uw5Fz019ZphuiF4r8O9B+f4H5i9g4bqrDf1dZAjcs=,18,24,male,9,20040714
hHCiUUTUGu9OT8OE0T0Wf/z5fwVaXZ4jcTgsRsR3BeU=,1,0,,3,20140210
SfR8q76hhwdBtHXfUWnNDIwSjKZjnmzO9uvrCpq3fZg=,13,40,female,9,20110420
fyyxJ2hvAgVtLPqQNNMTTdCEMuSzaOkEnAH/jd+ZSR4=,4,38,,7,20151118
YRUDLrYmV/DH+hq/7TfVRvrePaRjcx9vng/N0uI3WZo=,1,0,,7,20140725
CCZ1GcRkgzgAVtRgWeIbPWi3a1xvOKqPikx5uhVTMmc=,22,30,female,7,20140427
oIQiXN4k1VM6LTSb4jaTBThNqpFG0ivQi47nLBLssqU=,13,23,female,9,20130704
5Ouu77TCJN31b0brxKbMAzyNyQsJEd/VbPldAaBUxGo=,5,36,female,9,20070406
kSRvSgfooQa/kmOPBY6Esmk/g71P1IgqKUwSq2cJbPI=,1,0,,4,20151023
2EEVUtEmXkfYVZA3r0b5Bcpbt5JOVQf0MzWvLmEIWRQ=,4,35,male,9,20100129
KdYCOkflkpXQ47nbuxCp7z9OAWfgW6kmh4hgs3vLyVE=,1,0,,7,20110127
WytY4JK1mHBP/Jn6Ihi+uUezo0y50ihTML8IVCFo9qc=,4,25,female,3,20150803
YdAgz9CaIVw/3l8mAvKDJBrFq71/esWjc6bUluFSl/Q=,22,20,female,3,20130205
P9RDxYL4JKdL8pQMpB5k8Eiqbb7trxjOspu9sAKpCk4=,1,0,,9,20150316
SSt4Vq1bZT7f7eoC81gp8KV9EJ4mRVFAI5ToJWLYJPo=,1,29,female,3,20150627
P4erkrlxU2H80kLLbxGUOLVqIyFNJRKC/Eb91xlms0w=,5,0,,3,20120904
5trj41LskgPL0V280WkjAy1Za1JIgvvUf2zoblQCdjQ=,6,33,male,7,20111229
QcxZL2bTjYLBUaL2Fewv4WcLm1aSSNJp+bC+TaWXJWE=,13,28,female,9,20140304
3rwsfElEed6ANwGpBNlagrGXslFm1YZViBG4Nnwemyk=,4,24,male,9,20070212
V1WMwclTatFGrf2Yvi9uYJnLZmPNWDA0iuj/wrYOWAE=,22,23,male,7,20151220
i6akqV4iCh3Dv3XNLPgeYlDCkhp4mXCyW6WDF7FFfww=,1,0,,7,20150309
33EgeGg/HLpuoKqFDzD5VwXoToSyg7t7Hlyqg37FRmI=,10,0,,9,20150129
LBCjMVRvyPtMSdNPcwWjP0VZKv9WKlHl6sA+hpYSmIY=,13,37,male,3,20121010
h8XQBDpCxyyuHcoQqyHlQ1bGMuseGfs+Jtz6uLM9fV4=,1,0,,7,20130901
A7ALhjIEkRx+It1+ZTDs4tD8PWUeiR3qkM1+JQbMmcs=,21,38,male,7,20110815
jOMNZMyoMv397iA1W/sseMFlKCBHwH1zrZQqFGJOuK0=,1,0,,7,20150802
c2TJDyW5UXlKs5g+I3VftLZf/BGGxfj/c3Bt7Fd9rDs=,1,0,,7,20101228
DLvpIkI/PC6iYMbjza1d2aKotDDLbW3rNGYkHPcQ8Rc=,6,20,male,3,20120825
P3qSpHiPzdMFFjXbGoH9HwwPiIQdQG7LzwXTcnwYNMY=,1,0,,7,20130501
TXL0RsChRn0kH2XKlwIzKTnEIyMCbKKBab2sTkwv9eA=,14,20,female,9,20120512
C47YSs6fLf3EhSB3vfapNRBhPFK3tzdXcqhpUcbN++o=,7,22,male,9,20151127
NdxHeciB1gf2i92imc/dDdY6kvW7Wf3FSuyQqH5iSAU=,13,28,female,9,20080710
m0gGedtzQt1obpn95MgS5UGeWHuXcIgqabeaFIOCq4U=,4,37,male,3,20130806
iTAtOeXH61RTfx/Lei+FxcrsCuX+gicRmp11pgR1gOw=,1,0,,7,20150824
L5OeJTj0gd0hQRRjChrnSD4C1CnwhJX67sOsZZ6+64g=,5,25,female,4,20151013
X8Ud1FKRLN1TDP2QwXeEq59Zsv+qHutPhua3MmqiyGA=,1,0,,7,20130226
ptKphW2CnBlnxFMYZeBHBC8TE9hU4uzMnkTmhTihMBk=,1,0,,7,20150313
tlp4TGpwA7duadJtiLYQwh2Z79CI+G+c4r2XgVR6kyI=,1,0,,7,20151124
n2DfdHemoHyVep1724DRvFbhJBIh3ejC6f5H8eVHO80=,13,18,male,7,20131128
DjR4nu2qfBUo/743PJdaDw6xmMiqVg/nq50Dx52xhbY=,22,37,male,9,20120102
Io0Pjqtb1+pZbrvhG2j7NIcwve/qe+gdVCdtDJowPQ4=,11,30,female,9,20060317
AgCeTCbjy6K0sYtMUIyQuYTVnGH8ly1Nstjxzdblc38=,14,25,female,3,20150724
dko3QHZAnKHW52rmQfOH350ZvuMdWWT8Dnbx58p/tc8=,16,34,male,3,20131211
76zLtOLCB+zEGzVB6IQirZSPvZcyFAdc4TICUIuEhRY=,1,0,,3,20130330
rFdGpZDqtoR9vSI8VL5Kf4AtU8AQT5cuH6lHvVgo+gw=,13,28,male,9,20060507
Y/kIuPq1OiUXSPWmIPFgFvZhl3Fqm/BN97LOHukciIw=,1,0,,7,20151202
AsthleUdrAZBCatDb3i3LCljrkxwWt95KZAWCltH2/Q=,1,0,,7,20130612
NZLMCHpFor2d++Nffs76Wa9ezUEzagbLz+8LEJasq94=,1,0,,7,20150504
i523f+Ym6xEi4vJi+XUyNYOjl/b4IDExp4fHKR0dx14=,5,34,female,3,20151019
IXAnbLUOwnCnSBldPT8NQLhY8C/GV6lYAaRIm3X+Cpo=,13,31,female,9,20080128
KREIi7HZ1U8euBQj0mhTC2lkqG2/882IDV/tpVns9J4=,13,0,,9,20150529
rdia6QDkos/C+9IDxVYomh9kU1ImNWWM+nQQ17CoDL0=,5,20,male,3,20120831
NWwvlKmFIGeWeR0hRpWXwz6ZxLx+u6BXOb6n73TF6po=,5,0,,9,20120114
zb9pDJgbV4uUxpBGwkpuG1VxLJhDYjV4PbOUBVx6Z5U=,1,0,female,7,20130628
l5wDru691VAoJGjemXyb4iDDP+oNvKZlcES+QtyDFz0=,1,0,,7,20151025
WCFqQS8gNfejo45dVSxNJqgaN4C3LK2JiicwlB+TX+c=,4,28,female,9,20050827
OWeXFxaQ8ehZYkgMTHDsWUvaShuZuVUGDcfpqKD99XI=,1,0,,3,20131020
ZEO+Vn2yFD55guVTNOn9vhL02AZE7fQGnJPVQjZvec0=,13,38,male,9,20111017
0OQdhaCZ02KxoXy6uKJkfPIek+uSLpvjOHjT1+Ws+hw=,13,0,,3,20121216
ArhMXEZ/5TbxdOCZZpu86pNskhIJtqf50OeSAk3rkN0=,1,0,,7,20150825
cFnGxmx1mYp4i7Fk44uD93fHc/StD+aYz1UrNYuInlk=,1,0,,7,20120110
vxZKjfunWVR0OvoksiNxODmOumL0bgmNFnvCpMzEnvg=,15,29,female,9,20120508
/6HZ5wrGVW38L2F88ctMrHl1fYiee69gEgeQX9b1A38=,6,16,male,9,20110120
vSxQEhGBcrnOp0HGBljoN2fKzmo+AbUv7MHiL+IL07M=,5,46,male,3,20150216
g9ZhH9Mf8wGUGSZs6eah7ADPs6mdRhjPhviAr4hQnOg=,13,0,,3,20130123
U99s9Ynb4C3SjB7wV45ipyxkSDEgHxF1fQQTFflCzY4=,1,0,,7,20150906
zX2i1KeUBvS0eMUWeT0cKZQHY6bZGalDkBg/sDdSDNs=,8,24,male,3,20131014
gV1CSZPQurlze6cxcVP5NbpuZmpE44wcvIGPeYpiXdc=,1,0,,7,20131021
GZa8tAkZFXA+26eyvtTwH3BrI6fM18hRDY/oomKBe0w=,17,0,,3,20121208
bJwYQCYZ44EFYdCpbiq8n6wUyDdYz1sZ6xQCZGXUlec=,5,22,female,9,20150920
um73nq9732KSNdPvznWk75+Rtr13A29ezM3iawSZ/G8=,13,34,female,9,20070527
CP8ZsiBz32tO8utlayyJRtaJWxKIR1SunpFG0bzzlNU=,13,21,female,9,20150323
